url,Product Name,Picture URL,Rating,Type,Total Ratings,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Price in India,Description,Battery capacity (mAh),Processor,Operating system,Rear camera,Front camera,Internal storage,Resolution,RAM,Screen size (inches),Dimensions (mm),Expandable storage up to (GB),Processor make
https://gadgets.ndtv.com/lg-velvet-snapdragon-845-price-in-india-98031,"LG Velvet (Snapdragon 845) (6GB RAM, 128GB) - Aurora Silver",https://i.gadgets360cdn.com/products/large/lg-velvet-indiadb-400x800-1603871162.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.73,Mobile,29,0,0,3,21,76,"₹ 44,990"," Battery Capacity : 4300, Processor : octa-core, Operating System : Android 10, Rear Camera : 48-megapixel (f/1.8, 0.8-micron) + 8-megapixel (f/2.2, 1.12-micron) + 5-megapixel (f/2.4, 1.12-micron), Front Camera : 16-megapixel (f/1.9, 1.0-micron), Internal storage : 128GB, Resolution : , RAM : 6GB, Screen Size : , Dimensions : 167.10 x 74.00 x 7.85, Expandable Storage : 2TB, Processor Manufacturer : Qualcomm Snapdragon 845",4300,octa-core,Android 10,"48-megapixel (f/1.8, 0.8-micron) + 8-megapixel (f/2.2, 1.12-micron) + 5-megapixel (f/2.4, 1.12-micron)","16-megapixel (f/1.9, 1.0-micron)",128GB,,6GB,,167.10 x 74.00 x 7.85,2TB,Qualcomm Snapdragon 845
https://gadgets.ndtv.com/redmi-note-8-pro-price-in-india-91031,"Redmi Note 8 Pro (6GB RAM, 64GB) - Halo White",https://i.gadgets360cdn.com/products/large/redmi-note-8-pro-db-384x800-1567137969.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.323232323,Mobile,"37,073",7,2,6,21,63,"₹ 15,999"," Battery Capacity : 4500, Processor : octa-core (2x2.05GHz + 6x2GHz), Operating System : Android 9 Pie, Rear Camera : 64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel, Front Camera : 20-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 6GB, Screen Size : 6.53, Dimensions : 161.70 x 76.40 x 8.81, Expandable Storage : 512, Processor Manufacturer : MediaTek Helio G90T",4500,octa-core (2x2.05GHz + 6x2GHz),Android 9 Pie,64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel,20-megapixel (f/2.0),64GB,1080x2340 pixels,6GB,6.53,161.70 x 76.40 x 8.81,512,MediaTek Helio G90T
https://gadgets.ndtv.com/lg-velvet-snapdragon-845-price-in-india-98031,"LG Velvet (Snapdragon 845) (6GB RAM, 128GB) - Black",https://i.gadgets360cdn.com/products/large/lg-velvet-indiadb-400x800-1603871162.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.73,Mobile,29,0,0,3,21,76,"₹ 44,990"," Battery Capacity : 4300, Processor : octa-core, Operating System : Android 10, Rear Camera : 48-megapixel (f/1.8, 0.8-micron) + 8-megapixel (f/2.2, 1.12-micron) + 5-megapixel (f/2.4, 1.12-micron), Front Camera : 16-megapixel (f/1.9, 1.0-micron), Internal storage : 128GB, Resolution : , RAM : 6GB, Screen Size : , Dimensions : 167.10 x 74.00 x 7.85, Expandable Storage : 2TB, Processor Manufacturer : Qualcomm Snapdragon 845",4300,octa-core,Android 10,"48-megapixel (f/1.8, 0.8-micron) + 8-megapixel (f/2.2, 1.12-micron) + 5-megapixel (f/2.4, 1.12-micron)","16-megapixel (f/1.9, 1.0-micron)",128GB,,6GB,,167.10 x 74.00 x 7.85,2TB,Qualcomm Snapdragon 845
https://gadgets.ndtv.com/realme-3-pro-13001,"Realme 3 Pro (4GB RAM, 64GB) - Lightning Purple",https://i.gadgets360cdn.com/products/large/1555920099_635_realme3_pro_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.54,Mobile,"47,902",3,1,5,21,70,"₹ 12,999"," Battery Capacity : 4045, Processor : 2.2GHz octa-core, Operating System : Android 9 Pie, Rear Camera : 16-megapixel (f/1.7) + 5-megapixel (f/2.4), Front Camera : 25-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 4GB, Screen Size : 6.3, Dimensions : 156.80 x 74.20 x 8.30, Expandable Storage : 256, Processor Manufacturer : Qualcomm Snapdragon 710",4045,2.2GHz octa-core,Android 9 Pie,16-megapixel (f/1.7) + 5-megapixel (f/2.4),25-megapixel (f/2.0),64GB,1080x2340 pixels,4GB,6.3,156.80 x 74.20 x 8.30,256,Qualcomm Snapdragon 710
https://gadgets.ndtv.com/redmi-note-8-pro-price-in-india-91031,"Redmi Note 8 Pro (6GB RAM, 64GB) - Electric Blue",https://i.gadgets360cdn.com/products/large/redmi-note-8-pro-db-384x800-1567137969.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.323232323,Mobile,"37,073",7,2,6,21,63,"₹ 15,999"," Battery Capacity : 4500, Processor : octa-core (2x2.05GHz + 6x2GHz), Operating System : Android 9 Pie, Rear Camera : 64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel, Front Camera : 20-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 6GB, Screen Size : 6.53, Dimensions : 161.70 x 76.40 x 8.81, Expandable Storage : 512, Processor Manufacturer : MediaTek Helio G90T",4500,octa-core (2x2.05GHz + 6x2GHz),Android 9 Pie,64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel,20-megapixel (f/2.0),64GB,1080x2340 pixels,6GB,6.53,161.70 x 76.40 x 8.81,512,MediaTek Helio G90T
https://gadgets.ndtv.com/redmi-note-8-pro-price-in-india-91031,"Redmi Note 8 Pro (6GB RAM, 128GB) - Shadow Black",https://i.gadgets360cdn.com/products/large/redmi-note-8-pro-db-384x800-1567137969.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.323232323,Mobile,"37,073",7,2,6,21,63,"₹ 16,999"," Battery Capacity : 4500, Processor : octa-core (2x2.05GHz + 6x2GHz), Operating System : Android 9 Pie, Rear Camera : 64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel, Front Camera : 20-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 6GB, Screen Size : 6.53, Dimensions : 161.70 x 76.40 x 8.81, Expandable Storage : 512, Processor Manufacturer : MediaTek Helio G90T",4500,octa-core (2x2.05GHz + 6x2GHz),Android 9 Pie,64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel,20-megapixel (f/2.0),64GB,1080x2340 pixels,6GB,6.53,161.70 x 76.40 x 8.81,512,MediaTek Helio G90T
https://gadgets.ndtv.com/realme-3-pro-13001,"Realme 3 Pro (4GB RAM, 64GB) - Carbon Grey",https://i.gadgets360cdn.com/products/large/1555920099_635_realme3_pro_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.54,Mobile,"47,902",3,1,5,21,70,"₹ 14,999"," Battery Capacity : 4045, Processor : 2.2GHz octa-core, Operating System : Android 9 Pie, Rear Camera : 16-megapixel (f/1.7) + 5-megapixel (f/2.4), Front Camera : 25-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 4GB, Screen Size : 6.3, Dimensions : 156.80 x 74.20 x 8.30, Expandable Storage : 256, Processor Manufacturer : Qualcomm Snapdragon 710",4045,2.2GHz octa-core,Android 9 Pie,16-megapixel (f/1.7) + 5-megapixel (f/2.4),25-megapixel (f/2.0),64GB,1080x2340 pixels,4GB,6.3,156.80 x 74.20 x 8.30,256,Qualcomm Snapdragon 710
https://gadgets.ndtv.com/realme-3-pro-13001,"Realme 3 Pro (4GB RAM, 64GB) - Nitro Blue",https://i.gadgets360cdn.com/products/large/1555920099_635_realme3_pro_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.54,Mobile,"47,902",3,1,5,21,70,"₹ 12,999"," Battery Capacity : 4045, Processor : 2.2GHz octa-core, Operating System : Android 9 Pie, Rear Camera : 16-megapixel (f/1.7) + 5-megapixel (f/2.4), Front Camera : 25-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 4GB, Screen Size : 6.3, Dimensions : 156.80 x 74.20 x 8.30, Expandable Storage : 256, Processor Manufacturer : Qualcomm Snapdragon 710",4045,2.2GHz octa-core,Android 9 Pie,16-megapixel (f/1.7) + 5-megapixel (f/2.4),25-megapixel (f/2.0),64GB,1080x2340 pixels,4GB,6.3,156.80 x 74.20 x 8.30,256,Qualcomm Snapdragon 710
https://gadgets.ndtv.com/redmi-note-8-pro-price-in-india-91031,"Redmi Note 8 Pro (6GB RAM, 128GB) - Gamma Green",https://i.gadgets360cdn.com/products/large/redmi-note-8-pro-db-384x800-1567137969.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.323232323,Mobile,"37,073",7,2,6,21,63,"₹ 16,999"," Battery Capacity : 4500, Processor : octa-core (2x2.05GHz + 6x2GHz), Operating System : Android 9 Pie, Rear Camera : 64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel, Front Camera : 20-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 6GB, Screen Size : 6.53, Dimensions : 161.70 x 76.40 x 8.81, Expandable Storage : 512, Processor Manufacturer : MediaTek Helio G90T",4500,octa-core (2x2.05GHz + 6x2GHz),Android 9 Pie,64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel,20-megapixel (f/2.0),64GB,1080x2340 pixels,6GB,6.53,161.70 x 76.40 x 8.81,512,MediaTek Helio G90T
https://gadgets.ndtv.com/realme-3-pro-13001,"Realme 3 Pro (6GB RAM, 64GB) - Lightning Purple",https://i.gadgets360cdn.com/products/large/1555920099_635_realme3_pro_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.54,Mobile,"47,902",3,1,5,21,70,"₹ 12,999"," Battery Capacity : 4045, Processor : 2.2GHz octa-core, Operating System : Android 9 Pie, Rear Camera : 16-megapixel (f/1.7) + 5-megapixel (f/2.4), Front Camera : 25-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 4GB, Screen Size : 6.3, Dimensions : 156.80 x 74.20 x 8.30, Expandable Storage : 256, Processor Manufacturer : Qualcomm Snapdragon 710",4045,2.2GHz octa-core,Android 9 Pie,16-megapixel (f/1.7) + 5-megapixel (f/2.4),25-megapixel (f/2.0),64GB,1080x2340 pixels,4GB,6.3,156.80 x 74.20 x 8.30,256,Qualcomm Snapdragon 710
https://gadgets.ndtv.com/samsung-galaxy-s9-4569,"Samsung Galaxy S9 (6GB RAM, 64GB) - Coral Blue",https://i.gadgets360cdn.com/products/large/1519585124_635_samsung_galaxy_s9_blue.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.161616162,Mobile,"2,875",10,3,7,20,59,"₹ 48,999"," Battery Capacity : 3000, Processor : octa-core (4x2.7GHz + 4x1.7GHz), Operating System : Android 8.0, Rear Camera : 12-megapixel (1.4-micron), Front Camera : 8-megapixel (f/1.7, 1.22-micron), Internal storage : 64GB, Resolution : 1440x2960 pixels, RAM : 4GB, Screen Size : 5.8, Dimensions : 147.70 x 68.70 x 8.50, Expandable Storage : 400, Processor Manufacturer : Samsung Exynos 9810",3000,octa-core (4x2.7GHz + 4x1.7GHz),Android 8.0,12-megapixel (1.4-micron),"8-megapixel (f/1.7, 1.22-micron)",64GB,1440x2960 pixels,4GB,5.8,147.70 x 68.70 x 8.50,400,Samsung Exynos 9810
https://gadgets.ndtv.com/realme-3-pro-13001,"Realme 3 Pro (6GB RAM, 128GB) - Carbon Grey",https://i.gadgets360cdn.com/products/large/1555920099_635_realme3_pro_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.54,Mobile,"47,902",3,1,5,21,70,"₹ 15,999"," Battery Capacity : 4045, Processor : 2.2GHz octa-core, Operating System : Android 9 Pie, Rear Camera : 16-megapixel (f/1.7) + 5-megapixel (f/2.4), Front Camera : 25-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 4GB, Screen Size : 6.3, Dimensions : 156.80 x 74.20 x 8.30, Expandable Storage : 256, Processor Manufacturer : Qualcomm Snapdragon 710",4045,2.2GHz octa-core,Android 9 Pie,16-megapixel (f/1.7) + 5-megapixel (f/2.4),25-megapixel (f/2.0),64GB,1080x2340 pixels,4GB,6.3,156.80 x 74.20 x 8.30,256,Qualcomm Snapdragon 710
https://gadgets.ndtv.com/realme-3-pro-13001,"Realme 3 Pro (6GB RAM, 64GB) - Nitro Blue",https://i.gadgets360cdn.com/products/large/1555920099_635_realme3_pro_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.54,Mobile,"47,902",3,1,5,21,70,"₹ 12,999"," Battery Capacity : 4045, Processor : 2.2GHz octa-core, Operating System : Android 9 Pie, Rear Camera : 16-megapixel (f/1.7) + 5-megapixel (f/2.4), Front Camera : 25-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 4GB, Screen Size : 6.3, Dimensions : 156.80 x 74.20 x 8.30, Expandable Storage : 256, Processor Manufacturer : Qualcomm Snapdragon 710",4045,2.2GHz octa-core,Android 9 Pie,16-megapixel (f/1.7) + 5-megapixel (f/2.4),25-megapixel (f/2.0),64GB,1080x2340 pixels,4GB,6.3,156.80 x 74.20 x 8.30,256,Qualcomm Snapdragon 710
https://gadgets.ndtv.com/sony-xperia-1-ii-price-in-india-91648,,https://i.gadgets360cdn.com/products/large/sony-xperia-1-ii-365x800-1582541921.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,5,Mobile,5,0,0,0,0,100,," Battery Capacity : 4000, Processor : 2.84GHz octa-core, Operating System : Android 10, Rear Camera : 12-megapixel (f/1.7, 1/1.7-micron) + 12-megapixel (f/2.4, 1/3.4-micron) + 12-megapixel (f/2.2, 1/2.55-micron), Front Camera : 8-megapixel (f/2.0, 1/4-micron), Internal storage : 256GB, Resolution : 1644x3840 pixels, RAM : 8GB, Screen Size : 6.5, Dimensions : 165.10 x 71.12 x 7.68, Expandable Storage : 1000, Processor Manufacturer : Qualcomm Snapdragon 865",4000,2.84GHz octa-core,Android 10,"12-megapixel (f/1.7, 1/1.7-micron) + 12-megapixel (f/2.4, 1/3.4-micron) + 12-megapixel (f/2.2, 1/2.55-micron)","8-megapixel (f/2.0, 1/4-micron)",256GB,1644x3840 pixels,8GB,6.5,165.10 x 71.12 x 7.68,1000,Qualcomm Snapdragon 865
https://gadgets.ndtv.com/realme-3-pro-13001,"Realme 3 Pro (6GB RAM, 128GB) - Lightning Purple",https://i.gadgets360cdn.com/products/large/1555920099_635_realme3_pro_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.54,Mobile,"47,902",3,1,5,21,70,"₹ 15,999"," Battery Capacity : 4045, Processor : 2.2GHz octa-core, Operating System : Android 9 Pie, Rear Camera : 16-megapixel (f/1.7) + 5-megapixel (f/2.4), Front Camera : 25-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 4GB, Screen Size : 6.3, Dimensions : 156.80 x 74.20 x 8.30, Expandable Storage : 256, Processor Manufacturer : Qualcomm Snapdragon 710",4045,2.2GHz octa-core,Android 9 Pie,16-megapixel (f/1.7) + 5-megapixel (f/2.4),25-megapixel (f/2.0),64GB,1080x2340 pixels,4GB,6.3,156.80 x 74.20 x 8.30,256,Qualcomm Snapdragon 710
https://gadgets.ndtv.com/redmi-note-8-pro-price-in-india-91031,"Redmi Note 8 Pro (6GB RAM, 64GB) - Gamma Green",https://i.gadgets360cdn.com/products/large/redmi-note-8-pro-db-384x800-1567137969.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.323232323,Mobile,"37,073",7,2,6,21,63,"₹ 15,999"," Battery Capacity : 4500, Processor : octa-core (2x2.05GHz + 6x2GHz), Operating System : Android 9 Pie, Rear Camera : 64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel, Front Camera : 20-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 6GB, Screen Size : 6.53, Dimensions : 161.70 x 76.40 x 8.81, Expandable Storage : 512, Processor Manufacturer : MediaTek Helio G90T",4500,octa-core (2x2.05GHz + 6x2GHz),Android 9 Pie,64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel,20-megapixel (f/2.0),64GB,1080x2340 pixels,6GB,6.53,161.70 x 76.40 x 8.81,512,MediaTek Helio G90T
https://gadgets.ndtv.com/redmi-note-8-pro-price-in-india-91031,"Redmi Note 8 Pro (6GB RAM, 64GB) - Shadow Black",https://i.gadgets360cdn.com/products/large/redmi-note-8-pro-db-384x800-1567137969.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.323232323,Mobile,"37,073",7,2,6,21,63,"₹ 15,999"," Battery Capacity : 4500, Processor : octa-core (2x2.05GHz + 6x2GHz), Operating System : Android 9 Pie, Rear Camera : 64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel, Front Camera : 20-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 6GB, Screen Size : 6.53, Dimensions : 161.70 x 76.40 x 8.81, Expandable Storage : 512, Processor Manufacturer : MediaTek Helio G90T",4500,octa-core (2x2.05GHz + 6x2GHz),Android 9 Pie,64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel,20-megapixel (f/2.0),64GB,1080x2340 pixels,6GB,6.53,161.70 x 76.40 x 8.81,512,MediaTek Helio G90T
https://gadgets.ndtv.com/redmi-note-8-pro-price-in-india-91031,"Redmi Note 8 Pro (8GB RAM, 128GB) - Halo White",https://i.gadgets360cdn.com/products/large/redmi-note-8-pro-db-384x800-1567137969.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.323232323,Mobile,"37,073",7,2,6,21,63,"₹ 19,485"," Battery Capacity : 4500, Processor : octa-core (2x2.05GHz + 6x2GHz), Operating System : Android 9 Pie, Rear Camera : 64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel, Front Camera : 20-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 6GB, Screen Size : 6.53, Dimensions : 161.70 x 76.40 x 8.81, Expandable Storage : 512, Processor Manufacturer : MediaTek Helio G90T",4500,octa-core (2x2.05GHz + 6x2GHz),Android 9 Pie,64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel,20-megapixel (f/2.0),64GB,1080x2340 pixels,6GB,6.53,161.70 x 76.40 x 8.81,512,MediaTek Helio G90T
https://gadgets.ndtv.com/xiaomi-redmi-6a-5512,Xiaomi Redmi 6A (16GB) - Rose Gold,https://i.gadgets360cdn.com/products/large/1528791254_635_xiaoim_redmi_6a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.158415842,Mobile,"29,624",8,3,9,26,55,"₹ 6,999"," Battery Capacity : 3000, Processor : 2GHz quad-core (4x2GHz), Operating System : Android 8.1 Oreo, Rear Camera : 13-megapixel (f/2.2), Front Camera : 5-megapixel, Internal storage : 16GB, Resolution : 720x1440 pixels, RAM : 2GB, Screen Size : 5.45, Dimensions : 147.50 x 71.50 x 8.30, Expandable Storage : 256, Processor Manufacturer : MediaTek Helio A22 (MT6761)",3000,2GHz quad-core (4x2GHz),Android 8.1 Oreo,13-megapixel (f/2.2),5-megapixel,16GB,720x1440 pixels,2GB,5.45,147.50 x 71.50 x 8.30,256,MediaTek Helio A22 (MT6761)
https://gadgets.ndtv.com/redmi-note-8-pro-price-in-india-91031,"Redmi Note 8 Pro (8GB RAM, 128GB) - Shadow Black",https://i.gadgets360cdn.com/products/large/redmi-note-8-pro-db-384x800-1567137969.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.323232323,Mobile,"37,073",7,2,6,21,63,"₹ 18,999"," Battery Capacity : 4500, Processor : octa-core (2x2.05GHz + 6x2GHz), Operating System : Android 9 Pie, Rear Camera : 64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel, Front Camera : 20-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 6GB, Screen Size : 6.53, Dimensions : 161.70 x 76.40 x 8.81, Expandable Storage : 512, Processor Manufacturer : MediaTek Helio G90T",4500,octa-core (2x2.05GHz + 6x2GHz),Android 9 Pie,64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel,20-megapixel (f/2.0),64GB,1080x2340 pixels,6GB,6.53,161.70 x 76.40 x 8.81,512,MediaTek Helio G90T
https://gadgets.ndtv.com/redmi-note-8-pro-price-in-india-91031,"Redmi Note 8 Pro (6GB RAM, 128GB) - Halo White",https://i.gadgets360cdn.com/products/large/redmi-note-8-pro-db-384x800-1567137969.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.323232323,Mobile,"37,073",7,2,6,21,63,"₹ 17,999"," Battery Capacity : 4500, Processor : octa-core (2x2.05GHz + 6x2GHz), Operating System : Android 9 Pie, Rear Camera : 64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel, Front Camera : 20-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 6GB, Screen Size : 6.53, Dimensions : 161.70 x 76.40 x 8.81, Expandable Storage : 512, Processor Manufacturer : MediaTek Helio G90T",4500,octa-core (2x2.05GHz + 6x2GHz),Android 9 Pie,64-megapixel (f/1.79) + 8-megapixel (f/2.2) + 2-megapixel + 2-megapixel,20-megapixel (f/2.0),64GB,1080x2340 pixels,6GB,6.53,161.70 x 76.40 x 8.81,512,MediaTek Helio G90T
https://gadgets.ndtv.com/redmi-y1-4494,"Redmi Y1 (3GB RAM, 32GB) - Gold",https://drop.ndtv.com/TECH/product_database/images/Xiaomi_Redmi_Y1_NDTV_4494_480X960_117201752030PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.03,Mobile,"7,289",11,4,9,23,53,"₹ 9,999"," Battery Capacity : 3080, Processor : 1.4GHz octa-core, Operating System : Android 7.0, Rear Camera : 13-megapixel (f/2.2, 1.12-micron), Front Camera : 16-megapixel (f/2.0), Internal storage : 16GB, Resolution : 720x1280 pixels, RAM : 2GB, Screen Size : 5.5, Dimensions : 153.00 x 76.20 x 7.70, Expandable Storage : 128, Processor Manufacturer : Qualcomm Snapdragon 435",3080,1.4GHz octa-core,Android 7.0,"13-megapixel (f/2.2, 1.12-micron)",16-megapixel (f/2.0),16GB,720x1280 pixels,2GB,5.5,153.00 x 76.20 x 7.70,128,Qualcomm Snapdragon 435
https://gadgets.ndtv.com/realme-2-pro-5665,"Realme 2 Pro (8GB RAM, 128GB) - Black Sea",https://i.gadgets360cdn.com/products/large/1538037790_800_realme2_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.450980392,Mobile,"26,835",4,2,6,22,68,"₹ 18,000"," Battery Capacity : 3500, Processor : 1.8GHz octa-core, Operating System : Android 8.1, Rear Camera : 16-megapixel (f/1.7) + 2-megapixel (f/2.4), Front Camera : 16-megapixel (f/2.0), Internal storage : 64GB, Resolution : 1080x2340 pixels, RAM : 4GB, Screen Size : 6.3, Dimensions : 156.70 x 74.00 x 8.50, Expandable Storage : 256, Processor Manufacturer : Qualcomm Snapdragon 660",3500,1.8GHz octa-core,Android 8.1,16-megapixel (f/1.7) + 2-megapixel (f/2.4),16-megapixel (f/2.0),64GB,1080x2340 pixels,4GB,6.3,156.70 x 74.00 x 8.50,256,Qualcomm Snapdragon 660
https://gadgets.ndtv.com/xiaomi-redmi-6a-5512,Xiaomi Redmi 6A (16GB) - Black,https://i.gadgets360cdn.com/products/large/1528791254_635_xiaoim_redmi_6a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.158415842,Mobile,"29,624",8,3,9,26,55,"₹ 7,399"," Battery Capacity : 3000, Processor : 2GHz quad-core (4x2GHz), Operating System : Android 8.1 Oreo, Rear Camera : 13-megapixel (f/2.2), Front Camera : 5-megapixel, Internal storage : 16GB, Resolution : 720x1440 pixels, RAM : 2GB, Screen Size : 5.45, Dimensions : 147.50 x 71.50 x 8.30, Expandable Storage : 256, Processor Manufacturer : MediaTek Helio A22 (MT6761)",3000,2GHz quad-core (4x2GHz),Android 8.1 Oreo,13-megapixel (f/2.2),5-megapixel,16GB,720x1440 pixels,2GB,5.45,147.50 x 71.50 x 8.30,256,MediaTek Helio A22 (MT6761)
https://gadgets.ndtv.com/xiaomi-redmi-6a-5512,Xiaomi Redmi 6A (32GB) - Black,https://i.gadgets360cdn.com/products/large/1528791254_635_xiaoim_redmi_6a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.158415842,Mobile,"29,624",8,3,9,26,55,"₹ 5,599"," Battery Capacity : 3000, Processor : 2GHz quad-core (4x2GHz), Operating System : Android 8.1 Oreo, Rear Camera : 13-megapixel (f/2.2), Front Camera : 5-megapixel, Internal storage : 16GB, Resolution : 720x1440 pixels, RAM : 2GB, Screen Size : 5.45, Dimensions : 147.50 x 71.50 x 8.30, Expandable Storage : 256, Processor Manufacturer : MediaTek Helio A22 (MT6761)",3000,2GHz quad-core (4x2GHz),Android 8.1 Oreo,13-megapixel (f/2.2),5-megapixel,16GB,720x1440 pixels,2GB,5.45,147.50 x 71.50 x 8.30,256,MediaTek Helio A22 (MT6761)
https://gadgets.ndtv.com/xiaomi-redmi-6a-5512,Xiaomi Redmi 6A (32GB) - Gold,https://i.gadgets360cdn.com/products/large/1528791254_635_xiaoim_redmi_6a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.158415842,Mobile,"29,624",8,3,9,26,55,"₹ 5,742"," Battery Capacity : 3000, Processor : 2GHz quad-core (4x2GHz), Operating System : Android 8.1 Oreo, Rear Camera : 13-megapixel (f/2.2), Front Camera : 5-megapixel, Internal storage : 16GB, Resolution : 720x1440 pixels, RAM : 2GB, Screen Size : 5.45, Dimensions : 147.50 x 71.50 x 8.30, Expandable Storage : 256, Processor Manufacturer : MediaTek Helio A22 (MT6761)",3000,2GHz quad-core (4x2GHz),Android 8.1 Oreo,13-megapixel (f/2.2),5-megapixel,16GB,720x1440 pixels,2GB,5.45,147.50 x 71.50 x 8.30,256,MediaTek Helio A22 (MT6761)
https://gadgets.ndtv.com/samsung-galaxy-s9-4569,"Samsung Galaxy S9 (4GB RAM, 128GB) - Coral Blue",https://i.gadgets360cdn.com/products/large/1519585124_635_samsung_galaxy_s9_blue.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.161616162,Mobile,"2,875",10,3,7,20,59,"₹ 49,999"," Battery Capacity : 3000, Processor : octa-core (4x2.7GHz + 4x1.7GHz), Operating System : Android 8.0, Rear Camera : 12-megapixel (1.4-micron), Front Camera : 8-megapixel (f/1.7, 1.22-micron), Internal storage : 64GB, Resolution : 1440x2960 pixels, RAM : 4GB, Screen Size : 5.8, Dimensions : 147.70 x 68.70 x 8.50, Expandable Storage : 400, Processor Manufacturer : Samsung Exynos 9810",3000,octa-core (4x2.7GHz + 4x1.7GHz),Android 8.0,12-megapixel (1.4-micron),"8-megapixel (f/1.7, 1.22-micron)",64GB,1440x2960 pixels,4GB,5.8,147.70 x 68.70 x 8.50,400,Samsung Exynos 9810
